HS2,HS2 ID,HS4,HS4 ID,HS6,HS6 ID,Section,Section ID,Trade Value,Year
"Machinery, mechanical appliances, & parts",1684,Metal Finishing Machines,168460,"Machine-tools; grinding machines (excluding flat-surface), centreless, numerically controlled",16846022,Machines,16,2600244,2020
"Machinery, mechanical appliances, & parts",1684,Metal Finishing Machines,168460,"Machine-tools; cylindrical grinding machines (excluding flat-surface and centreless), numerically controlled",16846023,Machines,16,254910,2020
"Machinery, mechanical appliances, & parts",1684,Metal Finishing Machines,168460,"Machine-tools; grinding machines (excluding flat-surface, cylindrical and centreless), numerically controlled",16846024,Machines,16,1509331,2020
"Machinery, mechanical appliances, & parts",1684,Metal Finishing Machines,168460,"Grinding machines nes, accurate to 0.01mm",16846029,Machines,16,825655,2020
"Machinery, mechanical appliances, & parts",1684,Metal Finishing Machines,168460,"Sharpening (tool, cutter grind) machines, num control",16846031,Machines,16,806566,2020
"Machinery, mechanical appliances, & parts",1684,Metal Finishing Machines,168460,"Sharpening (tool, cutter grind) machines nes",16846039,Machines,16,1247454,2020
"Machinery, mechanical appliances, & parts",1684,Metal Finishing Machines,168460,Honing or lapping machines,16846040,Machines,16,4188896,2020
"Machinery, mechanical appliances, & parts",1684,Metal Finishing Machines,168460,"Machine tools for finishing metals, nes",16846090,Machines,16,2777586,2020
"Machinery, mechanical appliances, & parts",1684,Metalworking Machines,168461,Metal shaping or slotting machines,16846120,Machines,16,387142,2020
"Machinery, mechanical appliances, & parts",1684,Metalworking Machines,168461,Metal broaching machines,16846130,Machines,16,409563,2020
"Machinery, mechanical appliances, & parts",1684,Metalworking Machines,168461,"Gear cutting, grinding and finishing machines",16846140,Machines,16,12438228,2020
"Machinery, mechanical appliances, & parts",1684,Metalworking Machines,168461,Metal sawing or cutting-off machines,16846150,Machines,16,12744478,2020
"Machinery, mechanical appliances, & parts",1684,Metalworking Machines,168461,"Metal cuttting, shaping, filing, engrave machines, ne",16846190,Machines,16,6331172,2020
"Machinery, mechanical appliances, & parts",1684,Forging Machines,168462,"Machine tools to forge, stamp, hammer or press metals",16846210,Machines,16,14516944,2020
"Machinery, mechanical appliances, & parts",1684,Forging Machines,168462,"Num controlled machine tools to bend, fold, etc, meta",16846221,Machines,16,21202422,2020
"Machinery, mechanical appliances, & parts",1684,Forging Machines,168462,"Machine tools to bend, fold, shear or press metal, ne",16846229,Machines,16,14023399,2020
"Machinery, mechanical appliances, & parts",1684,Forging Machines,168462,Num controlled shearing (non-punching) machine tools,16846231,Machines,16,1028667,2020
"Machinery, mechanical appliances, & parts",1684,Forging Machines,168462,"Shearing (except punch-shear) machine tools, nes",16846239,Machines,16,3868050,2020
"Machinery, mechanical appliances, & parts",1684,Forging Machines,168462,"Num controlled punch, notch, punch-shear machines",16846241,Machines,16,2781676,2020
"Machinery, mechanical appliances, & parts",1684,Forging Machines,168462,"Punching, notching, punch-shear machine tools, nes",16846249,Machines,16,2152069,2020
"Machinery, mechanical appliances, & parts",1684,Forging Machines,168462,Hydraulic presses for working metal,16846291,Machines,16,3595011,2020
"Machinery, mechanical appliances, & parts",1684,Forging Machines,168462,"Metal shaping presses, nes",16846299,Machines,16,24263692,2020
"Machinery, mechanical appliances, & parts",1684,Other Non-Metal Removal Machinery,168463,"Draw-benches for bars, tubes, profiles wire etc",16846310,Machines,16,527220,2020
"Machinery, mechanical appliances, & parts",1684,Other Non-Metal Removal Machinery,168463,"Thread rolling machines for working metal, etc",16846320,Machines,16,648812,2020
"Machinery, mechanical appliances, & parts",1684,Other Non-Metal Removal Machinery,168463,Machines for working metal wire,16846330,Machines,16,2013538,2020
"Machinery, mechanical appliances, & parts",1684,Other Non-Metal Removal Machinery,168463,"Machine-tools (metal, carbides) not metal removal, ne",16846390,Machines,16,7298774,2020
"Machinery, mechanical appliances, & parts",1684,Stone Working Machines,168464,"Sawing machines for stone, ceramics and glass",16846410,Machines,16,2838639,2020
"Machinery, mechanical appliances, & parts",1684,Stone Working Machines,168464,"Grinding/polishing machines for stone, ceramics, glas",16846420,Machines,16,6387398,2020
"Machinery, mechanical appliances, & parts",1684,Stone Working Machines,168464,"Machine tools nes for stone, ceramics and cold glass",16846490,Machines,16,7541674,2020
"Machinery, mechanical appliances, & parts",1684,Woodworking machines,168465,Multi-purpose machines for wood etc work,16846510,Machines,16,4582066,2020
"Machinery, mechanical appliances, & parts",1684,Woodworking machines,168465,"Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; machining centres",16846520,Machines,16,5733932,2020
"Machinery, mechanical appliances, & parts",1684,Woodworking machines,168465,"Sawing machines for working wood, cork, etc",16846591,Machines,16,19263905,2020
"Machinery, mechanical appliances, & parts",1684,Woodworking machines,168465,"Planing and milling machines for wood, cork, etc",16846592,Machines,16,4735418,2020
"Machinery, mechanical appliances, & parts",1684,Woodworking machines,168465,"Grinding, sanding, polishing machines for wood, et c",16846593,Machines,16,2389008,2020
"Machinery, mechanical appliances, & parts",1684,Woodworking machines,168465,"Bending or assembling machines for wood, etc",16846594,Machines,16,2234489,2020
"Machinery, mechanical appliances, & parts",1684,Woodworking machines,168465,"Drilling or morticing machines for wood, etc",16846595,Machines,16,1268604,2020
"Machinery, mechanical appliances, & parts",1684,Woodworking machines,168465,"Splitting, slicing or paring machines for wood, etc",16846596,Machines,16,4073171,2020
"Machinery, mechanical appliances, & parts",1684,Woodworking machines,168465,"Machine tools for wood, cork or hard plastic, etc nes",16846599,Machines,16,6756750,2020
"Machinery, mechanical appliances, & parts",1684,Metalworking Machine Parts,168466,"Tool holders, self-opening dieheads, for machine tool",16846610,Machines,16,83317908,2020
"Machinery, mechanical appliances, & parts",1684,Metalworking Machine Parts,168466,Work holders for use with machine tools,16846620,Machines,16,28964608,2020
"Machinery, mechanical appliances, & parts",1684,Metalworking Machine Parts,168466,Dividing heads/attachments nes for machine tools,16846630,Machines,16,7348922,2020
"Machinery, mechanical appliances, & parts",1684,Metalworking Machine Parts,168466,"Parts, accessories nes, stone, ceramic machine tools",16846691,Machines,16,19259497,2020
"Machinery, mechanical appliances, & parts",1684,Metalworking Machine Parts,168466,"Parts, accessories nes, wood, plastic machine tools",16846692,Machines,16,15130404,2020
"Machinery, mechanical appliances, & parts",1684,Metalworking Machine Parts,168466,"Parts, accessories nes, metal cutting machine tools",16846693,Machines,16,198826774,2020
"Machinery, mechanical appliances, & parts",1684,Metalworking Machine Parts,168466,"Parts, accessories nes, metal shaping machine tools",16846694,Machines,16,70752381,2020
"Machinery, mechanical appliances, & parts",1684,Motor-working Tools,168467,"Tools for working in the hand, pneumatic rotary type",16846711,Machines,16,20621882,2020
"Machinery, mechanical appliances, & parts",1684,Motor-working Tools,168467,"Tools for working in the hand, pneumatic type nes",16846719,Machines,16,8858179,2020
"Machinery, mechanical appliances, & parts",1684,Motor-working Tools,168467,"Tools: for working in the hand, with self-contained electric motor: drills of all kinds",16846721,Machines,16,74386584,2020
"Machinery, mechanical appliances, & parts",1684,Motor-working Tools,168467,"Tools: for working in the hand, with self-contained electric motor: saws",16846722,Machines,16,43672263,2020
"Machinery, mechanical appliances, & parts",1684,Motor-working Tools,168467,"Tools: for working in the hand, with self-contained electric motor: other than saws and drills",16846729,Machines,16,178693000,2020
"Machinery, mechanical appliances, & parts",1684,Motor-working Tools,168467,Chain saws,16846781,Machines,16,15048849,2020
"Machinery, mechanical appliances, & parts",1684,Motor-working Tools,168467,"Tools for working in hand, non-electric motor nes",16846789,Machines,16,34907009,2020
"Machinery, mechanical appliances, & parts",1684,Motor-working Tools,168467,Chain saw parts,16846791,Machines,16,18766624,2020
"Machinery, mechanical appliances, & parts",1684,Motor-working Tools,168467,Pneumatic hand tool parts,16846792,Machines,16,10530625,2020
"Machinery, mechanical appliances, & parts",1684,Motor-working Tools,168467,"Hand held tools nes, parts thereof",16846799,Machines,16,27998968,2020
"Machinery, mechanical appliances, & parts",1684,Soldering and Welding Machinery,168468,"Torches, hand-held, for soldering/brazing/welding",16846810,Machines,16,1217098,2020
"Machinery, mechanical appliances, & parts",1684,Soldering and Welding Machinery,168468,Gas-operated machinery for welding nes,16846820,Machines,16,2807657,2020
"Machinery, mechanical appliances, & parts",1684,Soldering and Welding Machinery,168468,Welding machinery not gas-operated,16846880,Machines,16,1413752,2020
"Machinery, mechanical appliances, & parts",1684,Soldering and Welding Machinery,168468,Welding machinery parts,16846890,Machines,16,6348577,2020
"Machinery, mechanical appliances, & parts",1684,Calculators,168470,Electronic calculators operable with internal power,16847010,Machines,16,5425968,2020
"Machinery, mechanical appliances, & parts",1684,Calculators,168470,"Electronic calculators, printing, external power",16847021,Machines,16,1305727,2020
"Machinery, mechanical appliances, & parts",1684,Calculators,168470,"Electronic calculators, non-printing, external power",16847029,Machines,16,533809,2020
"Machinery, mechanical appliances, & parts",1684,Calculators,168470,"Calculating machines, non-electric",16847030,Machines,16,422999,2020
"Machinery, mechanical appliances, & parts",1684,Calculators,168470,Cash registers,16847050,Machines,16,15394910,2020
"Machinery, mechanical appliances, & parts",1684,Calculators,168470,"Postage franking, ticket-issuing machines, etc",16847090,Machines,16,10309325,2020
"Machinery, mechanical appliances, & parts",1684,Computers,168471,Portable Computers under 10kg with Keyboard & Display,16847130,Machines,16,3598835829,2020
"Machinery, mechanical appliances, & parts",1684,Computers,168471,All-in-One Computers (CPU with Input & Output in one housing),16847141,Machines,16,283466980,2020
"Machinery, mechanical appliances, & parts",1684,Computers,168471,Complete Computer Systems,16847149,Machines,16,379812787,2020
"Machinery, mechanical appliances, & parts",1684,Computers,168471,Standalone Computer Processing Units (excluding specific models),16847150,Machines,16,2198626166,2020
"Machinery, mechanical appliances, & parts",1684,Computers,168471,Computer Units with Input/Output Features (with optional storage),16847160,Machines,16,285545364,2020
"Machinery, mechanical appliances, & parts",1684,Computers,168471,Computer Storage Devices,16847170,Machines,16,1326782720,2020
"Machinery, mechanical appliances, & parts",1684,Computers,168471,Miscellaneous Computer Units (excluding specific models),16847180,Machines,16,517673608,2020
"Machinery, mechanical appliances, & parts",1684,Computers,168471,Data Readers (Magnetic or Optical),16847190,Machines,16,398164380,2020
"Machinery, mechanical appliances, & parts",1684,Other Office Machines,168472,Office duplicating machines,16847210,Machines,16,721955,2020
"Machinery, mechanical appliances, & parts",1684,Other Office Machines,168472,Machinery for processing mail of all kinds,16847230,Machines,16,13829818,2020
"Machinery, mechanical appliances, & parts",1684,Other Office Machines,168472,"Office machines, nes",16847290,Machines,16,59048432,2020
"Machinery, mechanical appliances, & parts",1684,Office Machine Parts,168473,Parts and accessories of electronic calculators,16847321,Machines,16,4039485,2020
"Machinery, mechanical appliances, & parts",1684,Office Machine Parts,168473,"Parts and accessories of accounting machines, nes",16847329,Machines,16,19503736,2020
"Machinery, mechanical appliances, & parts",1684,Office Machine Parts,168473,Parts and accessories of data processing equipment ne,16847330,Machines,16,1451543942,2020
"Machinery, mechanical appliances, & parts",1684,Office Machine Parts,168473,"Parts and accessories of office machines, nes",16847340,Machines,16,43412229,2020
"Machinery, mechanical appliances, & parts",1684,Office Machine Parts,168473,"Universal Machine Parts (fitting multiple machine types, excluding cases)",16847350,Machines,16,12418935,2020
"Machinery, mechanical appliances, & parts",1684,Stone Processing Machines,168474,"Machines to sort, screen, wash stone, ores & minerals",16847410,Machines,16,23461443,2020
"Machinery, mechanical appliances, & parts",1684,Stone Processing Machines,168474,"Machines to crush or grind stone, ores and minerals",16847420,Machines,16,18719319,2020
"Machinery, mechanical appliances, & parts",1684,Stone Processing Machines,168474,Concrete or mortar mixing machines,16847431,Machines,16,10162102,2020
"Machinery, mechanical appliances, & parts",1684,Stone Processing Machines,168474,Machines for mixing mineral substances with bitumen,16847432,Machines,16,483475,2020
"Machinery, mechanical appliances, & parts",1684,Stone Processing Machines,168474,"Mixing, kneading machines for minerals except bitumen",16847439,Machines,16,3318291,2020
"Machinery, mechanical appliances, & parts",1684,Stone Processing Machines,168474,"Machines to agglomerate, shape, mould minerals or fue",16847480,Machines,16,8172201,2020
"Machinery, mechanical appliances, & parts",1684,Stone Processing Machines,168474,"Parts for mineral sort, screen, mix, etc machines",16847490,Machines,16,70105147,2020
"Machinery, mechanical appliances, & parts",1684,Glass Working Machines,168475,"Machines to assemble electric lamps, glass envelope",16847510,Machines,16,713945,2020
"Machinery, mechanical appliances, & parts",1684,Glass Working Machines,168475,Machines for Making Optical Fibers & Glassware,16847521,Machines,16,9493892,2020
"Machinery, mechanical appliances, & parts",1684,Glass Working Machines,168475,Glass & Glassware Manufacturing Machines (excluding optical fibers),16847529,Machines,16,2059774,2020
"Machinery, mechanical appliances, & parts",1684,Glass Working Machines,168475,Parts of hot glass working machines,16847590,Machines,16,321144947,2020
"Machinery, mechanical appliances, & parts",1684,Vending Machines,168476,Drink Vending Machines with Heating/Cooling,16847621,Machines,16,8563180,2020
"Machinery, mechanical appliances, & parts",1684,Vending Machines,168476,Drink Vending Machines without Heating/Cooling,16847629,Machines,16,1340563,2020
"Machinery, mechanical appliances, & parts",1684,Vending Machines,168476,Goods Vending Machines with Heating/Cooling,16847681,Machines,16,279375,2020
"Machinery, mechanical appliances, & parts",1684,Vending Machines,168476,Goods Vending Machines without Heating/Cooling,16847689,Machines,16,7651368,2020
"Machinery, mechanical appliances, & parts",1684,Vending Machines,168476,Parts of automatic goods-vending machinery,16847690,Machines,16,9784807,2020
"Machinery, mechanical appliances, & parts",1684,Rubberworking Machinery,168477,Injection-moulding machines for rubber or plastic,16847710,Machines,16,25546772,2020
"Machinery, mechanical appliances, & parts",1684,Rubberworking Machinery,168477,Extruders for working rubber or plastic,16847720,Machines,16,4752850,2020
"Machinery, mechanical appliances, & parts",1684,Rubberworking Machinery,168477,Blow moulding machines for rubber or plastic,16847730,Machines,16,6016306,2020
"Machinery, mechanical appliances, & parts",1684,Rubberworking Machinery,168477,"rubber or plastic vacuum moulders, thermoformers",16847740,Machines,16,2619964,2020
"Machinery, mechanical appliances, & parts",1684,Rubberworking Machinery,168477,"Pneumatic tyre moulding and retreading machinery, etc",16847751,Machines,16,23036233,2020
"Machinery, mechanical appliances, & parts",1684,Rubberworking Machinery,168477,rubber or plastic moulding and forming machines nes,16847759,Machines,16,14307267,2020
"Machinery, mechanical appliances, & parts",1684,Rubberworking Machinery,168477,"rubber or plastic working machines, nes",16847780,Machines,16,39327202,2020
"Machinery, mechanical appliances, & parts",1684,Rubberworking Machinery,168477,Parts of machines for working rubber or plastic,16847790,Machines,16,92849749,2020
"Machinery, mechanical appliances, & parts",1684,Tobacco Processing Machines,168478,Machinery for preparing or making up tobacco,16847810,Machines,16,17408921,2020
"Machinery, mechanical appliances, & parts",1684,Tobacco Processing Machines,168478,Parts of machinery for preparing tobacco,16847890,Machines,16,5528205,2020
"Machinery, mechanical appliances, & parts",1684,Machinery Having Individual Functions,168479,"Machines for public works, building etc, nes",16847910,Machines,16,22579111,2020
"Machinery, mechanical appliances, & parts",1684,Machinery Having Individual Functions,168479,Machines to process animal or fixed veg fats or oils,16847920,Machines,16,5955961,2020
"Machinery, mechanical appliances, & parts",1684,Machinery Having Individual Functions,168479,"Presses for particle, fibre board, etc manufacture",16847930,Machines,16,3072343,2020
"Machinery, mechanical appliances, & parts",1684,Machinery Having Individual Functions,168479,Rope or cable-making machines,16847940,Machines,16,850583,2020
"Machinery, mechanical appliances, & parts",1684,Machinery Having Individual Functions,168479,Industrial Robots and miscellaneous mechanical appliances,16847950,Machines,16,56215457,2020
"Machinery, mechanical appliances, & parts",1684,Machinery Having Individual Functions,168479,Industrial Evaporative Air Coolers,16847960,Machines,16,6256343,2020
"Machinery, mechanical appliances, & parts",1684,Machinery Having Individual Functions,168479,"Machinery and mechanical appliances: passenger boarding bridges, of a kind used in airports",16847971,Machines,16,1393890,2020
"Machinery, mechanical appliances, & parts",1684,Machinery Having Individual Functions,168479,"Machinery and mechanical appliances: passenger boarding bridges, other than of a kind used in airports",16847979,Machines,16,3102173,2020
"Machinery, mechanical appliances, & parts",1684,Machinery Having Individual Functions,168479,"Metal treating machines, electric wire coil-winders",16847981,Machines,16,16174483,2020
"Machinery, mechanical appliances, & parts",1684,Machinery Having Individual Functions,168479,"Machines to mix, knead, crush, grind, etc, nes",16847982,Machines,16,98121625,2020
"Machinery, mechanical appliances, & parts",1684,Machinery Having Individual Functions,168479,Machines and mechanical appliances nes,16847989,Machines,16,579161549,2020
"Machinery, mechanical appliances, & parts",1684,Machinery Having Individual Functions,168479,Parts of machines and mechanical appliances nes,16847990,Machines,16,446099668,2020
"Machinery, mechanical appliances, & parts",1684,Metal Molds,168480,"Boxes, moulding, for metal foundry",16848010,Machines,16,395627,2020
"Machinery, mechanical appliances, & parts",1684,Metal Molds,168480,"Bases, moulding",16848020,Machines,16,995762,2020
"Machinery, mechanical appliances, & parts",1684,Metal Molds,168480,"Patterns, moulding",16848030,Machines,16,2913479,2020
"Machinery, mechanical appliances, & parts",1684,Metal Molds,168480,"Moulds, injection or compression, for metals/carbides",16848041,Machines,16,3531648,2020
"Machinery, mechanical appliances, & parts",1684,Metal Molds,168480,"Moulds for metal or metal carbides, nes",16848049,Machines,16,946956,2020
"Machinery, mechanical appliances, & parts",1684,Metal Molds,168480,Moulds for glass,16848050,Machines,16,4415123,2020
"Machinery, mechanical appliances, & parts",1684,Metal Molds,168480,Moulds for mineral materials,16848060,Machines,16,7022047,2020
"Machinery, mechanical appliances, & parts",1684,Metal Molds,168480,"Moulds, injection & compression, for rubber or plasti",16848071,Machines,16,48480078,2020
"Machinery, mechanical appliances, & parts",1684,Metal Molds,168480,"Moulds for rubber or plastic, nes",16848079,Machines,16,11947058,2020
"Machinery, mechanical appliances, & parts",1684,Valves,168481,"Valves, pressure reducing",16848110,Machines,16,57943919,2020
"Machinery, mechanical appliances, & parts",1684,Valves,168481,Valves for oleohydraulic or pneumatic transmissions,16848120,Machines,16,189779262,2020
"Machinery, mechanical appliances, & parts",1684,Valves,168481,"Valves, check",16848130,Machines,16,70160014,2020
"Machinery, mechanical appliances, & parts",1684,Valves,168481,"Valves, safety or relief",16848140,Machines,16,77003477,2020
"Machinery, mechanical appliances, & parts",1684,Valves,168481,"Taps, cocks, valves and similar appliances, nes",16848180,Machines,16,812543403,2020
"Machinery, mechanical appliances, & parts",1684,Valves,168481,"Parts of taps, cocks, valves or similar appliances",16848190,Machines,16,224590095,2020
"Machinery, mechanical appliances, & parts",1684,Ball Bearings,168482,"Bearings, ball",16848210,Machines,16,181767281,2020
"Machinery, mechanical appliances, & parts",1684,Ball Bearings,168482,"Bearings, tapered roller, including assemblies",16848220,Machines,16,39237647,2020
"Machinery, mechanical appliances, & parts",1684,Ball Bearings,168482,"Bearings, spherical roller",16848230,Machines,16,32548058,2020
"Machinery, mechanical appliances, & parts",1684,Ball Bearings,168482,"Bearings, needle roller",16848240,Machines,16,16216950,2020
"Machinery, mechanical appliances, & parts",1684,Ball Bearings,168482,"Bearings, cylindrical roller, nes",16848250,Machines,16,38221662,2020
"Machinery, mechanical appliances, & parts",1684,Ball Bearings,168482,"Bearings, ball or roller, nes, including combinations",16848280,Machines,16,16594434,2020
"Machinery, mechanical appliances, & parts",1684,Ball Bearings,168482,"Balls, needles and rollers for bearings",16848291,Machines,16,12918839,2020
"Machinery, mechanical appliances, & parts",1684,Ball Bearings,168482,"Bearing parts, nes",16848299,Machines,16,30650599,2020
"Machinery, mechanical appliances, & parts",1684,Transmissions,168483,"Transmission shafts and cranks, cam and crank shafts",16848310,Machines,16,103178874,2020
"Machinery, mechanical appliances, & parts",1684,Transmissions,168483,Bearing housings etc incorporating ball/roller bearin,16848320,Machines,16,14073880,2020
"Machinery, mechanical appliances, & parts",1684,Transmissions,168483,"Bearing housings, shafts, without ball/roller bearing",16848330,Machines,16,90069486,2020
"Machinery, mechanical appliances, & parts",1684,Transmissions,168483,"Gearing, ball screws, speed changers, torque converte",16848340,Machines,16,224398893,2020
"Machinery, mechanical appliances, & parts",1684,Transmissions,168483,Flywheels and pulleys including pulley blocks,16848350,Machines,16,100760856,2020
"Machinery, mechanical appliances, & parts",1684,Transmissions,168483,"Clutches, shaft couplings, universal joints",16848360,Machines,16,70613279,2020
"Machinery, mechanical appliances, & parts",1684,Transmissions,168483,Parts of power transmission etc equipment,16848390,Machines,16,137917608,2020
"Machinery, mechanical appliances, & parts",1684,Gaskets,168484,"Gaskets of metal sheeting, including sandwich type",16848410,Machines,16,55502069,2020
"Machinery, mechanical appliances, & parts",1684,Gaskets,168484,Mechanical Seals,16848420,Machines,16,102719071,2020
"Machinery, mechanical appliances, & parts",1684,Gaskets,168484,"Gasket sets, other joints of similar composition",16848490,Machines,16,39662686,2020
"Machinery, mechanical appliances, & parts",1684,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",168486,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers,16848610,Machines,16,10548665,2020
"Machinery, mechanical appliances, & parts",1684,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",168486,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,16848620,Machines,16,1870217388,2020
"Machinery, mechanical appliances, & parts",1684,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",168486,Machines and apparatus of a kind used solely or principally for the manufacture of flat panel displays,16848630,Machines,16,361564,2020
"Machinery, mechanical appliances, & parts",1684,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",168486,"Machines and apparatus of a kind used solely or principally for the manufacture or repair of masks and reticles, assembling semiconductor devices or electronic integrated circuits, or for lifting, handling, loading or unloading items of heading 8486",16848640,Machines,16,109614218,2020
"Machinery, mechanical appliances, & parts",1684,"Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor boules or wafers, semiconductor devices, electronic integrated circuits or flat panel displays",168486,Machines and apparatus of heading 8486: parts and accessories,16848690,Machines,16,1885074674,2020
"Machinery, mechanical appliances, & parts",1684,"Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, not specified or included elsewhere in this Chapter.",168487,Ships' or boats' propellers and blades therefor,16848710,Machines,16,27930290,2020
"Machinery, mechanical appliances, & parts",1684,"Machinery parts, not containing electrical connectors, insulators, coils, contacts or other electrical features, not specified or included elsewhere in this Chapter.",168487,"Machinery parts: not containing electrical connectors, insulators, coils, contacts or other electrical features, n.e.c. in chapter 84",16848790,Machines,16,84016745,2020
Electrical machinery and electronics,1685,Electric Motors,168501,Electric motors of an output < 37.5 watts,16850110,Machines,16,89103999,2020
Electrical machinery and electronics,1685,Electric Motors,168501,Universal AC/DC motors of an output < 37.5 watts,16850120,Machines,16,21308300,2020
Electrical machinery and electronics,1685,Electric Motors,168501,"DC motors, DC generators, of an output < 750 watts",16850131,Machines,16,86767073,2020
Electrical machinery and electronics,1685,Electric Motors,168501,"DC motors, DC generators, of an output 0.75-75 kW",16850132,Machines,16,34418723,2020
Electrical machinery and electronics,1685,Electric Motors,168501,"DC motors, DC generators, of an output 75-375 kW",16850133,Machines,16,13907280,2020
Electrical machinery and electronics,1685,Electric Motors,168501,"DC motors, DC generators, of an output >375 kW",16850134,Machines,16,7466819,2020
Electrical machinery and electronics,1685,Electric Motors,168501,"AC motors, single-phase, nes",16850140,Machines,16,52246715,2020
Electrical machinery and electronics,1685,Electric Motors,168501,"AC motors, multi-phase, of an output < 750 Watts",16850151,Machines,16,31299284,2020
Electrical machinery and electronics,1685,Electric Motors,168501,"AC motors, multi-phase, of an output 0.75-75 kW",16850152,Machines,16,81674736,2020
Electrical machinery and electronics,1685,Electric Motors,168501,"AC motors, multi-phase, of an output > 75 kW",16850153,Machines,16,46197130,2020
Electrical machinery and electronics,1685,Electric Motors,168501,"AC generators, of an output < 75 kVA",16850161,Machines,16,17789893,2020
Electrical machinery and electronics,1685,Electric Motors,168501,"AC generators, of an output 75-375 kVA",16850162,Machines,16,13775137,2020
Electrical machinery and electronics,1685,Electric Motors,168501,"AC generators, of an output 375-750 kVA",16850163,Machines,16,4006622,2020
Electrical machinery and electronics,1685,Electric Motors,168501,"AC generators, of an output > 750 kVA",16850164,Machines,16,5067272,2020
Electrical machinery and electronics,1685,Electric Generating Sets,168502,"Generating sets, diesel, output < 75 kVA",16850211,Machines,16,27018555,2020
Electrical machinery and electronics,1685,Electric Generating Sets,168502,"Generating sets, diesel, output 75-375 kVA",16850212,Machines,16,11441862,2020
Electrical machinery and electronics,1685,Electric Generating Sets,168502,"Generating sets, diesel, output > 375 kVA",16850213,Machines,16,59632284,2020
Electrical machinery and electronics,1685,Electric Generating Sets,168502,"Generating sets, with spark ignition engines",16850220,Machines,16,35440190,2020
Electrical machinery and electronics,1685,Electric Generating Sets,168502,Wind-Powered Electric Generators,16850231,Machines,16,128785940,2020
Electrical machinery and electronics,1685,Electric Generating Sets,168502,Electric Generators (not powered by traditional engines or wind),16850239,Machines,16,24261707,2020
Electrical machinery and electronics,1685,Electric Generating Sets,168502,Electric rotary converters,16850240,Machines,16,8377302,2020
Electrical machinery and electronics,1685,Electric Motor Parts,168503,Parts for electric motors and generators,16850300,Machines,16,117630291,2020
Electrical machinery and electronics,1685,Electrical Transformers,168504,Ballasts for discharge lamps or tubes,16850410,Machines,16,8063834,2020
Electrical machinery and electronics,1685,Electrical Transformers,168504,Liquid dielectric transformers < 650 KVA,16850421,Machines,16,5419435,2020
Electrical machinery and electronics,1685,Electrical Transformers,168504,"Liquid dielectric transformers 650-10,000KVA",16850422,Machines,16,2072534,2020
Electrical machinery and electronics,1685,Electrical Transformers,168504,"Liquid dielectric transformers > 10,000 KVA",16850423,Machines,16,5657753,2020
Electrical machinery and electronics,1685,Electrical Transformers,168504,"Transformers electric, power capacity < 1 KVA, nes",16850431,Machines,16,39236635,2020
Electrical machinery and electronics,1685,Electrical Transformers,168504,"Transformers electric, power capacity 1-16 KVA, nes",16850432,Machines,16,8656092,2020
Electrical machinery and electronics,1685,Electrical Transformers,168504,"Transformers electric, power capacity 16-500 KVA",16850433,Machines,16,5257442,2020
Electrical machinery and electronics,1685,Electrical Transformers,168504,"Transformers electric, power capacity > 500 KVA, nes",16850434,Machines,16,4406193,2020
Electrical machinery and electronics,1685,Electrical Transformers,168504,"Static converters, nes",16850440,Machines,16,976412419,2020
Electrical machinery and electronics,1685,Electrical Transformers,168504,"Inductors, electric",16850450,Machines,16,53565178,2020
Electrical machinery and electronics,1685,Electrical Transformers,168504,Parts of electrical transformers and inductors,16850490,Machines,16,80458159,2020
Electrical machinery and electronics,1685,Electromagnets,168505,"Metal permanent magnets, articles intended as magnets",16850511,Machines,16,21401525,2020
Electrical machinery and electronics,1685,Electromagnets,168505,"Permanent magnets & articles intended as magnets, nes",16850519,Machines,16,7533374,2020
Electrical machinery and electronics,1685,Electromagnets,168505,"Electro-magnetic couplings, clutches and brakes",16850520,Machines,16,7536163,2020
Electrical machinery and electronics,1685,Electromagnets,168505,Electro-magnets nes and parts of magnetic devices,16850590,Machines,16,15539614,2020
Electrical machinery and electronics,1685,Batteries,168506,Manganese Dioxide Batteries,16850610,Machines,16,120235353,2020
Electrical machinery and electronics,1685,Batteries,168506,Mercuric Oxide Batteries,16850630,Machines,16,1831464,2020
Electrical machinery and electronics,1685,Batteries,168506,Silver Oxide Batteries,16850640,Machines,16,8340739,2020
Electrical machinery and electronics,1685,Batteries,168506,Lithium Batteries,16850650,Machines,16,88053978,2020
Electrical machinery and electronics,1685,Batteries,168506,Air-Zinc Batteries,16850660,Machines,16,4014493,2020
